"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-09-16",7,2021,545,"abundance","jags_RW","controls","BA",0.106,0.069,0.143,217,547,1595,64,0.95
"2021-09-16",8,2021,546,"abundance","jags_RW","controls","BA",0.106,0.069,0.143,217,547,1595,64,0.95
"2021-09-16",9,2021,547,"abundance","jags_RW","controls","BA",0.106,0.069,0.144,217,547,1595,64,0.95
"2021-09-16",10,2021,548,"abundance","jags_RW","controls","BA",0.106,0.067,0.143,217,547,1595,64,0.95
"2021-09-16",11,2021,549,"abundance","jags_RW","controls","BA",0.106,0.067,0.143,217,547,1595,64,0.95
"2021-09-16",12,2021,550,"abundance","jags_RW","controls","BA",0.106,0.068,0.144,217,547,1595,64,0.95
"2021-09-16",1,2022,551,"abundance","jags_RW","controls","BA",0.106,0.068,0.145,217,547,1595,64,0.95
"2021-09-16",2,2022,552,"abundance","jags_RW","controls","BA",0.106,0.067,0.144,217,547,1595,64,0.95
"2021-09-16",3,2022,553,"abundance","jags_RW","controls","BA",0.106,0.067,0.145,217,547,1595,64,0.95
"2021-09-16",4,2022,554,"abundance","jags_RW","controls","BA",0.106,0.067,0.145,217,547,1595,64,0.95
"2021-09-16",4,2022,555,"abundance","jags_RW","controls","BA",0.106,0.067,0.146,217,547,1595,64,0.95
"2021-09-16",5,2022,556,"abundance","jags_RW","controls","BA",0.106,0.067,0.146,217,547,1595,64,0.95
"2021-09-16",6,2022,557,"abundance","jags_RW","controls","BA",0.106,0.066,0.146,217,547,1595,64,0.95
"2021-09-16",7,2022,558,"abundance","jags_RW","controls","BA",0.106,0.064,0.145,217,547,1595,64,0.95
"2021-09-16",8,2022,559,"abundance","jags_RW","controls","BA",0.106,0.065,0.146,217,547,1595,64,0.95
"2021-09-16",7,2021,545,"abundance","jags_RW","controls","DM",5.436,1.61,9.77,217,547,1595,64,0.95
"2021-09-16",8,2021,546,"abundance","jags_RW","controls","DM",9.657,0,33.303,217,547,1595,64,0.95
"2021-09-16",9,2021,547,"abundance","jags_RW","controls","DM",15.404,0,66.53,217,547,1595,64,0.95
"2021-09-16",10,2021,548,"abundance","jags_RW","controls","DM",20.712,0,112.979,217,547,1595,64,0.95
"2021-09-16",11,2021,549,"abundance","jags_RW","controls","DM",24.734,0,159.502,217,547,1595,64,0.95
"2021-09-16",12,2021,550,"abundance","jags_RW","controls","DM",28.47,0,196.9,217,547,1595,64,0.95
"2021-09-16",1,2022,551,"abundance","jags_RW","controls","DM",31.269,0,196.9,217,547,1595,64,0.95
"2021-09-16",2,2022,552,"abundance","jags_RW","controls","DM",33.423,0,196.9,217,547,1595,64,0.95
"2021-09-16",3,2022,553,"abundance","jags_RW","controls","DM",34.877,0,196.9,217,547,1595,64,0.95
"2021-09-16",4,2022,554,"abundance","jags_RW","controls","DM",35.582,0,196.9,217,547,1595,64,0.95
"2021-09-16",4,2022,555,"abundance","jags_RW","controls","DM",36.009,0,196.9,217,547,1595,64,0.95
"2021-09-16",5,2022,556,"abundance","jags_RW","controls","DM",36.411,0,196.9,217,547,1595,64,0.95
"2021-09-16",6,2022,557,"abundance","jags_RW","controls","DM",36.916,0,196.9,217,547,1595,64,0.95
"2021-09-16",7,2022,558,"abundance","jags_RW","controls","DM",36.992,0,196.9,217,547,1595,64,0.95
"2021-09-16",8,2022,559,"abundance","jags_RW","controls","DM",36.995,0,196.9,217,547,1595,64,0.95
"2021-09-16",7,2021,545,"abundance","jags_RW","controls","DO",1.553,0.214,3.242,217,547,1595,64,0.95
"2021-09-16",8,2021,546,"abundance","jags_RW","controls","DO",1.924,0,5.386,217,547,1595,64,0.95
"2021-09-16",9,2021,547,"abundance","jags_RW","controls","DO",2.375,0,7.862,217,547,1595,64,0.95
"2021-09-16",10,2021,548,"abundance","jags_RW","controls","DO",2.924,0,10.414,217,547,1595,64,0.95
"2021-09-16",11,2021,549,"abundance","jags_RW","controls","DO",3.555,0,13.541,217,547,1595,64,0.95
"2021-09-16",12,2021,550,"abundance","jags_RW","controls","DO",4.302,0,16.639,217,547,1595,64,0.95
"2021-09-16",1,2022,551,"abundance","jags_RW","controls","DO",5.184,0,20.874,217,547,1595,64,0.95
"2021-09-16",2,2022,552,"abundance","jags_RW","controls","DO",5.968,0,25.011,217,547,1595,64,0.95
"2021-09-16",3,2022,553,"abundance","jags_RW","controls","DO",6.954,0,30.115,217,547,1595,64,0.95
"2021-09-16",4,2022,554,"abundance","jags_RW","controls","DO",7.946,0,35.557,217,547,1595,64,0.95
"2021-09-16",4,2022,555,"abundance","jags_RW","controls","DO",8.833,0,40.952,217,547,1595,64,0.95
"2021-09-16",5,2022,556,"abundance","jags_RW","controls","DO",9.895,0,47.63,217,547,1595,64,0.95
"2021-09-16",6,2022,557,"abundance","jags_RW","controls","DO",10.602,0,54.524,217,547,1595,64,0.95
"2021-09-16",7,2022,558,"abundance","jags_RW","controls","DO",11.664,0,62.207,217,547,1595,64,0.95
"2021-09-16",8,2022,559,"abundance","jags_RW","controls","DO",12.569,0,68.374,217,547,1595,64,0.95
"2021-09-16",7,2021,545,"abundance","jags_RW","controls","DS",0.044,0,0.293,217,547,1595,64,0.95
"2021-09-16",8,2021,546,"abundance","jags_RW","controls","DS",0.052,0,0.326,217,547,1595,64,0.95
"2021-09-16",9,2021,547,"abundance","jags_RW","controls","DS",0.063,0,0.355,217,547,1595,64,0.95
"2021-09-16",10,2021,548,"abundance","jags_RW","controls","DS",0.074,0,0.391,217,547,1595,64,0.95
"2021-09-16",11,2021,549,"abundance","jags_RW","controls","DS",0.085,0,0.427,217,547,1595,64,0.95
"2021-09-16",12,2021,550,"abundance","jags_RW","controls","DS",0.101,0,0.455,217,547,1595,64,0.95
"2021-09-16",1,2022,551,"abundance","jags_RW","controls","DS",0.116,0,0.514,217,547,1595,64,0.95
"2021-09-16",2,2022,552,"abundance","jags_RW","controls","DS",0.131,0,0.543,217,547,1595,64,0.95
"2021-09-16",3,2022,553,"abundance","jags_RW","controls","DS",0.149,0,0.602,217,547,1595,64,0.95
"2021-09-16",4,2022,554,"abundance","jags_RW","controls","DS",0.182,0,0.664,217,547,1595,64,0.95
"2021-09-16",4,2022,555,"abundance","jags_RW","controls","DS",0.22,0,0.713,217,547,1595,64,0.95
"2021-09-16",5,2022,556,"abundance","jags_RW","controls","DS",0.236,0,0.779,217,547,1595,64,0.95
"2021-09-16",6,2022,557,"abundance","jags_RW","controls","DS",0.28,0,0.844,217,547,1595,64,0.95
"2021-09-16",7,2022,558,"abundance","jags_RW","controls","DS",0.297,0,0.906,217,547,1595,64,0.95
"2021-09-16",8,2022,559,"abundance","jags_RW","controls","DS",0.339,0,0.996,217,547,1595,64,0.95
"2021-09-16",7,2021,545,"abundance","jags_RW","controls","NA",0.058,0,0.365,217,547,1595,64,0.95
"2021-09-16",8,2021,546,"abundance","jags_RW","controls","NA",0.066,0,0.409,217,547,1595,64,0.95
"2021-09-16",9,2021,547,"abundance","jags_RW","controls","NA",0.075,0,0.45,217,547,1595,64,0.95
"2021-09-16",10,2021,548,"abundance","jags_RW","controls","NA",0.084,0,0.485,217,547,1595,64,0.95
"2021-09-16",11,2021,549,"abundance","jags_RW","controls","NA",0.093,0,0.527,217,547,1595,64,0.95
"2021-09-16",12,2021,550,"abundance","jags_RW","controls","NA",0.103,0,0.567,217,547,1595,64,0.95
"2021-09-16",1,2022,551,"abundance","jags_RW","controls","NA",0.115,0,0.604,217,547,1595,64,0.95
